 90.6022,-269.4341
  90.9733,-269.3234
  91.1621,-269.2909
 91.3509,-269.2551
  91.7350,-269.2290
  92.1159,-269.1965
 92.3079,-269.1704
  92.4967,-269.1412
  92.8809,-269.0923
 93.2617,-269.0467
  93.4538,-269.0402
  93.6458,-269.0304
 94.0299,-269.0336
  94.4141,-269.0434
  94.6061,-269.0630
 94.7982,-269.0793
  95.1660,-269.1899
  95.4948,-269.3852
 95.6315,-269.5187
  95.7715,-269.6489
  96.0091,-269.9484
 96.2077,-270.2804
  96.4030,-270.6124
  96.6243,-270.9249
 96.8587,-271.2277
  96.9531,-271.3970
  97.0475,-271.5630
 97.1940,-271.9178
  97.1680,-272.2954
  96.9141,-273.0115
 96.6927,-273.3240
  96.3770,-273.5389
  96.0514,-273.7375
 95.6966,-273.8872
  95.3320,-274.0109
  94.9642,-274.1313
 94.6029,-274.2583
  94.2415,-274.3983
  93.9128,-274.5968
 93.5579,-274.7466
  93.1999,-274.8865
  92.8809,-275.0949
 92.6074,-275.3618
  90.9733,-276.9959
  90.6966,-277.2661
 90.4102,-277.5233
  90.0781,-277.7121
  89.7135,-277.8390
 89.3457,-277.9497
  88.9714,-278.0311
  88.5872,-278.0474
 88.2031,-278.0343
  87.8190,-277.9985
  87.4609,-277.8618
 87.1061,-277.7153
  86.7806,-277.5070
  86.4583,-277.2987
 86.1751,-277.0382
  85.9017,-276.7681
  85.6185,-276.5044
 85.3027,-276.2928
  84.9772,-276.0845
  84.6484,-275.8891
 84.3555,-275.6385
  84.0788,-275.3716
  83.7858,-275.1209
 83.4603,-274.9191
  83.1738,-274.6652
  82.9004,-274.3918
 82.6270,-274.1216
  82.3568,-273.8481
  82.0833,-273.5747
 81.8197,-273.2947
  81.6016,-272.9822
  81.4453,-272.6307
 81.2533,-272.2987
  81.0579,-271.9666
  80.8105,-271.6737
 80.5339,-271.4067
  80.2409,-271.1561
  79.8893,-271.0031
 79.5215,-270.8794
  79.1602,-270.7557
  78.7988,-270.6190
 78.4668,-270.4269
  78.1152,-270.2739
  77.7507,-270.1535
 77.3828,-270.0330
  77.0117,-269.9256
  76.6341,-269.8638
 76.2533,-269.8084
  75.8691,-269.7726
  75.4850,-269.7661
 74.7168,-269.7661
  74.3294,-269.7628
  73.9453,-269.7563
 73.5612,-269.7238
  73.1803,-269.6684
  72.7995,-269.6196
 72.4186,-269.5838
  72.0345,-269.6066
  71.6536,-269.6619
 71.2728,-269.7140
  70.8887,-269.7531
  70.5046,-269.7661
 64.3457,-269.7661
  63.9583,-269.7628
  63.5742,-269.7595
 63.1901,-269.7465
  62.8092,-269.6814
  62.4284,-269.6358
 62.0475,-269.5804
  61.6634,-269.5544
  61.2793,-269.5479
 60.8919,-269.5284
  60.5208,-269.4340
  60.1725,-269.2745
 59.8340,-269.0922
  59.4694,-268.9685
  59.0918,-268.8936
 58.7402,-268.7439
  58.3887,-268.5909
  58.0241,-268.4672
 57.6628,-268.3305
  57.3307,-268.1449
  56.9954,-267.9528
 56.6927,-267.7152
  56.0677,-267.2725
  55.7910,-267.0056
 55.5176,-266.7321
  55.2409,-266.4652
  54.9512,-266.2113
 54.6224,-266.0127
  54.3197,-265.7784
  53.9876,-265.5863
 53.6328,-265.4366
  53.3073,-265.2315
  52.9753,-265.0394
 52.6335,-264.8637
  52.2721,-264.7367
  51.9043,-264.6195
 51.5332,-264.5219
  51.1621,-264.4275
  50.8138,-264.2647
 50.4525,-264.1345
  50.0814,-264.0336
  49.6973,-263.9978
 48.9290,-263.9848
  48.5449,-263.9457
  48.1608,-263.9685
 47.7767,-263.9945
  47.3926,-264.0010
  47.0085,-264.0173
 46.6309,-264.0922
  46.2630,-264.2028
  45.8887,-264.2940
 45.5078,-264.3363
  45.1237,-264.3721
  44.7591,-264.2940
 44.4759,-264.0433
  44.2839,-263.7113
  44.1406,-263.3630
 44.1927,-262.9984
  44.7038,-262.4255
  44.9837,-262.1618
 45.2962,-261.9405
  45.6120,-261.7256
  45.9147,-261.4847
 46.2565,-261.3090
  46.6146,-261.1853
  46.9987,-261.1495
 47.3763,-261.0941
  47.7474,-260.9899
  48.1152,-260.8728
 48.4863,-260.7686
  48.8672,-260.7263
  49.2480,-260.6644
 49.6322,-260.6416
  50.0163,-260.6448
  50.4004,-260.6579
 50.7813,-260.7132
  51.1654,-260.7458
  51.5495,-260.7620
 51.9303,-260.8174
  52.3145,-260.8467
  52.6986,-260.8467
 53.0859,-260.8369
  53.4635,-260.7880
  53.8053,-260.6253
 54.0723,-260.3518
  54.2480,-260.0133
  54.3717,-259.6487
 54.4922,-259.2841
  54.6159,-258.9163
  54.7363,-258.5517
 54.9837,-257.8226
  55.1335,-257.4677
  55.3092,-257.1292
 55.3711,-256.7548
  55.3158,-256.3772
  55.1400,-256.0387
 54.9707,-255.6936
  54.7982,-255.3518
  54.5475,-255.0621
 54.2773,-254.7887
  54.0104,-254.5087
  53.7858,-254.1995
 53.5840,-253.8707
  53.3887,-253.5387
  53.1478,-253.2425
 52.8743,-252.9690
  52.3340,-252.4222
  52.0736,-252.1390
 51.8815,-251.8102
  51.7578,-251.4456
  51.6862,-251.0712
 51.8652,-250.3226
  51.9336,-249.9449
  51.9564,-249.5608
 52.0020,-249.1800
  52.0931,-248.8056
  52.1549,-248.4280
 52.2135,-248.0472
  52.2526,-247.6630
  52.2721,-247.2789
 52.3210,-246.8981
  52.3763,-246.5172
  52.4544,-246.1396
 52.5944,-245.7815
  52.8320,-245.4821
  53.1055,-245.2119
 53.3822,-244.9417
  53.6784,-244.7008
  54.0202,-244.5218
 54.3783,-244.3916
  54.7559,-244.3232
  55.1400,-244.2776
 55.5208,-244.2483
  55.8919,-244.1539
  56.2695,-244.0856
 56.6504,-244.1116
  56.9857,-244.2874
  57.2428,-244.5739
 57.4186,-244.9091
  57.3958,-245.2835
  57.2461,-245.6351
 57.0020,-245.9313
  56.7350,-246.2080
  56.4844,-246.5009
 56.3411,-246.8558
  56.2630,-247.2334
  56.2435,-247.6175
 56.2467,-248.0016
  56.2533,-248.3890
  56.2760,-248.7698
 56.3770,-249.1442
  56.5527,-249.4795
  56.8132,-249.7659
 57.0996,-250.0198
  57.4284,-250.2184
  57.7214,-250.4658
 58.0078,-250.7262
  58.3333,-250.9248
  58.6263,-251.1754
 58.8770,-251.4651
  59.2188,-251.4293
  59.4987,-251.1689
 59.7070,-250.8466
  59.9414,-250.5439
  60.2181,-250.2737
 60.5013,-250.0133
  60.8236,-249.8050
  61.0872,-249.5315
 61.2956,-249.2093
  61.5397,-248.9098
  61.7383,-248.5843
 61.9857,-248.2880
